2025-08-16 03:44:29,869 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=True)
2025-08-19 02:21:28,541 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-19 02:24:53,036 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-19 02:27:40,838 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-19 02:28:57,745 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-19 02:33:19,923 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-19 03:24:20,116 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-19 03:26:09,678 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-19 03:30:29,770 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-19 03:47:46,330 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-19 03:48:44,530 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-19 03:52:54,172 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-19 03:56:17,730 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-19 03:58:15,316 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-19 04:03:20,231 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-19 04:34:11,842 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-19 04:34:59,457 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-19 04:36:35,800 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-19 04:40:41,860 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-20 00:24:41,820 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-20 00:27:34,273 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-20 00:34:56,575 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-20 00:42:12,426 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-20 02:16:56,135 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-20 02:18:15,249 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-20 05:16:50,979 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-20 05:17:02,464 - socrates_system.clarification_resolution.core - WARNING - LLM refinement failed; using base questions. Error: Ollama API error: 404 - {"error":"model 'llama3:8b-instruct' not found"}
2025-08-20 05:18:48,145 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-20 05:18:52,648 - socrates_system.clarification_resolution.core - WARNING - LLM refinement failed; using base questions. Error: Ollama API error: 404 - {"error":"model 'llama3:8b' not found"}
2025-08-20 05:19:42,399 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-20 05:26:58,240 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-20 05:49:29,273 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-20 05:52:03,404 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-20 16:23:22,312 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-20 16:29:13,858 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-20 16:34:15,964 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-20 17:06:17,396 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-20 17:08:47,448 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-20 17:25:38,581 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-20 17:31:49,929 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-20 21:13:33,819 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-20 21:15:10,475 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-20 21:15:18,458 - socrates_system.clarification_resolution.core - WARNING - LLM refinement failed; using base questions. Error: OpenAI API error: 404 - {
    "error": {
        "message": "The model `gpt-4-vision-preview` has been deprecated, learn more here: https://platform.openai.com/docs/deprecations",
        "type": "invalid_request_error",
        "param": null,
        "code": "model_not_found"
    }
}

2025-08-20 21:19:26,799 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-20 21:43:31,437 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-20 21:51:42,153 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-21 03:30:18,127 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-23 20:02:06,893 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-23 20:06:29,766 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-24 01:35:48,220 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-24 01:41:10,547 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-24 01:54:18,843 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-24 02:04:44,026 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-24 02:06:06,537 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-24 02:08:06,694 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-24 02:15:01,221 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-24 02:24:43,923 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-24 02:27:52,239 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-24 04:27:13,657 - socrates_system.clarification_resolution.core - WARNING - LLM refinement failed; using base questions. Error: OpenAI API error: 503 - upstream connect error or disconnect/reset before headers. reset reason: connection termination
2025-08-24 05:09:59,628 - socrates_system.clarification_resolution.core - WARNING - LLM refinement failed; using base questions. Error: OpenAI API error: 503 - upstream connect error or disconnect/reset before headers. reset reason: connection termination
2025-08-25 20:38:30,367 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-25 21:33:53,142 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-25 21:51:14,760 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-26 02:54:05,487 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-26 03:01:57,231 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-26 03:10:24,152 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-26 23:17:35,936 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-26 23:19:53,382 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-27 02:15:09,634 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-27 02:19:30,301 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-27 02:48:14,032 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-27 02:49:52,008 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-27 03:21:43,716 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-27 03:33:03,131 - socrates_system.clarification_resolution.core - INFO - ClarificationResolutionModule initialized (dev_mode=False)
2025-08-27 07:13:39,202 - socrates_system.clarification_resolution.core - WARNING - LLM refinement failed; using base questions. Error: OpenAI API error: 429 - {
    "error": {
        "message": "Rate limit reached for gpt-4o-mini in organization org-jR7VJVoA8trAGyKvAmxDQRLz on requests per day (RPD): Limit 10000, Used 10000, Requested 1. Please try again in 8.64s. Visit https://platform.openai.com/account/rate-limits to learn more.",
        "type": "requests",
        "param": null,
        "code": "rate_limit_exceeded"
    }
}

2025-08-27 07:13:58,896 - socrates_system.clarification_resolution.core - WARNING - LLM refinement failed; using base questions. Error: OpenAI API error: 429 - {
    "error": {
        "message": "Rate limit reached for gpt-4o-mini in organization org-jR7VJVoA8trAGyKvAmxDQRLz on requests per day (RPD): Limit 10000, Used 10000, Requested 1. Please try again in 8.64s. Visit https://platform.openai.com/account/rate-limits to learn more.",
        "type": "requests",
        "param": null,
        "code": "rate_limit_exceeded"
    }
}

2025-08-27 07:14:18,235 - socrates_system.clarification_resolution.core - WARNING - LLM refinement failed; using base questions. Error: OpenAI API error: 429 - {
    "error": {
        "message": "Rate limit reached for gpt-4o-mini in organization org-jR7VJVoA8trAGyKvAmxDQRLz on requests per day (RPD): Limit 10000, Used 10000, Requested 1. Please try again in 8.64s. Visit https://platform.openai.com/account/rate-limits to learn more.",
        "type": "requests",
        "param": null,
        "code": "rate_limit_exceeded"
    }
}

2025-08-27 07:14:26,233 - socrates_system.clarification_resolution.core - WARNING - LLM refinement failed; using base questions. Error: OpenAI API error: 429 - {
    "error": {
        "message": "Rate limit reached for gpt-4o-mini in organization org-jR7VJVoA8trAGyKvAmxDQRLz on requests per day (RPD): Limit 10000, Used 10000, Requested 1. Please try again in 8.64s. Visit https://platform.openai.com/account/rate-limits to learn more.",
        "type": "requests",
        "param": null,
        "code": "rate_limit_exceeded"
    }
}

2025-08-27 07:14:33,151 - socrates_system.clarification_resolution.core - WARNING - LLM refinement failed; using base questions. Error: OpenAI API error: 429 - {
    "error": {
        "message": "Rate limit reached for gpt-4o-mini in organization org-jR7VJVoA8trAGyKvAmxDQRLz on requests per day (RPD): Limit 10000, Used 10000, Requested 1. Please try again in 8.64s. Visit https://platform.openai.com/account/rate-limits to learn more.",
        "type": "requests",
        "param": null,
        "code": "rate_limit_exceeded"
    }
}

2025-08-27 07:14:43,017 - socrates_system.clarification_resolution.core - WARNING - LLM refinement failed; using base questions. Error: OpenAI API error: 429 - {
    "error": {
        "message": "Rate limit reached for gpt-4o-mini in organization org-jR7VJVoA8trAGyKvAmxDQRLz on requests per day (RPD): Limit 10000, Used 10000, Requested 1. Please try again in 8.64s. Visit https://platform.openai.com/account/rate-limits to learn more.",
        "type": "requests",
        "param": null,
        "code": "rate_limit_exceeded"
    }
}

2025-08-27 07:14:54,616 - socrates_system.clarification_resolution.core - WARNING - LLM refinement failed; using base questions. Error: OpenAI API error: 429 - {
    "error": {
        "message": "Rate limit reached for gpt-4o-mini in organization org-jR7VJVoA8trAGyKvAmxDQRLz on requests per day (RPD): Limit 10000, Used 10000, Requested 1. Please try again in 8.64s. Visit https://platform.openai.com/account/rate-limits to learn more.",
        "type": "requests",
        "param": null,
        "code": "rate_limit_exceeded"
    }
}

2025-08-27 07:15:16,847 - socrates_system.clarification_resolution.core - WARNING - LLM refinement failed; using base questions. Error: OpenAI API error: 429 - {
    "error": {
        "message": "Rate limit reached for gpt-4o-mini in organization org-jR7VJVoA8trAGyKvAmxDQRLz on requests per day (RPD): Limit 10000, Used 10000, Requested 1. Please try again in 8.64s. Visit https://platform.openai.com/account/rate-limits to learn more.",
        "type": "requests",
        "param": null,
        "code": "rate_limit_exceeded"
    }
}

2025-08-27 07:15:52,928 - socrates_system.clarification_resolution.core - WARNING - LLM refinement failed; using base questions. Error: OpenAI API error: 429 - {
    "error": {
        "message": "Rate limit reached for gpt-4o-mini in organization org-jR7VJVoA8trAGyKvAmxDQRLz on requests per day (RPD): Limit 10000, Used 10000, Requested 1. Please try again in 8.64s. Visit https://platform.openai.com/account/rate-limits to learn more.",
        "type": "requests",
        "param": null,
        "code": "rate_limit_exceeded"
    }
}

2025-08-27 07:16:01,604 - socrates_system.clarification_resolution.core - WARNING - LLM refinement failed; using base questions. Error: OpenAI API error: 429 - {
    "error": {
        "message": "Rate limit reached for gpt-4o-mini in organization org-jR7VJVoA8trAGyKvAmxDQRLz on requests per day (RPD): Limit 10000, Used 10000, Requested 1. Please try again in 8.64s. Visit https://platform.openai.com/account/rate-limits to learn more.",
        "type": "requests",
        "param": null,
        "code": "rate_limit_exceeded"
    }
}

2025-08-27 07:16:20,474 - socrates_system.clarification_resolution.core - WARNING - LLM refinement failed; using base questions. Error: OpenAI API error: 429 - {
    "error": {
        "message": "Rate limit reached for gpt-4o-mini in organization org-jR7VJVoA8trAGyKvAmxDQRLz on requests per day (RPD): Limit 10000, Used 10000, Requested 1. Please try again in 8.64s. Visit https://platform.openai.com/account/rate-limits to learn more.",
        "type": "requests",
        "param": null,
        "code": "rate_limit_exceeded"
    }
}

2025-08-27 07:16:38,051 - socrates_system.clarification_resolution.core - WARNING - LLM refinement failed; using base questions. Error: OpenAI API error: 429 - {
    "error": {
        "message": "Rate limit reached for gpt-4o-mini in organization org-jR7VJVoA8trAGyKvAmxDQRLz on requests per day (RPD): Limit 10000, Used 10000, Requested 1. Please try again in 8.64s. Visit https://platform.openai.com/account/rate-limits to learn more.",
        "type": "requests",
        "param": null,
        "code": "rate_limit_exceeded"
    }
}

2025-08-27 07:16:54,550 - socrates_system.clarification_resolution.core - WARNING - LLM refinement failed; using base questions. Error: OpenAI API error: 429 - {
    "error": {
        "message": "Rate limit reached for gpt-4o-mini in organization org-jR7VJVoA8trAGyKvAmxDQRLz on requests per day (RPD): Limit 10000, Used 10000, Requested 1. Please try again in 8.64s. Visit https://platform.openai.com/account/rate-limits to learn more.",
        "type": "requests",
        "param": null,
        "code": "rate_limit_exceeded"
    }
}

2025-08-27 07:17:01,838 - socrates_system.clarification_resolution.core - WARNING - LLM refinement failed; using base questions. Error: OpenAI API error: 429 - {
    "error": {
        "message": "Rate limit reached for gpt-4o-mini in organization org-jR7VJVoA8trAGyKvAmxDQRLz on requests per day (RPD): Limit 10000, Used 10000, Requested 1. Please try again in 8.64s. Visit https://platform.openai.com/account/rate-limits to learn more.",
        "type": "requests",
        "param": null,
        "code": "rate_limit_exceeded"
    }
}

2025-08-27 07:17:29,284 - socrates_system.clarification_resolution.core - WARNING - LLM refinement failed; using base questions. Error: OpenAI API error: 429 - {
    "error": {
        "message": "Rate limit reached for gpt-4o-mini in organization org-jR7VJVoA8trAGyKvAmxDQRLz on requests per day (RPD): Limit 10000, Used 10000, Requested 1. Please try again in 8.64s. Visit https://platform.openai.com/account/rate-limits to learn more.",
        "type": "requests",
        "param": null,
        "code": "rate_limit_exceeded"
    }
}

2025-08-27 07:17:46,517 - socrates_system.clarification_resolution.core - WARNING - LLM refinement failed; using base questions. Error: OpenAI API error: 429 - {
    "error": {
        "message": "Rate limit reached for gpt-4o-mini in organization org-jR7VJVoA8trAGyKvAmxDQRLz on requests per day (RPD): Limit 10000, Used 10000, Requested 1. Please try again in 8.64s. Visit https://platform.openai.com/account/rate-limits to learn more.",
        "type": "requests",
        "param": null,
        "code": "rate_limit_exceeded"
    }
}

2025-08-27 07:18:05,301 - socrates_system.clarification_resolution.core - WARNING - LLM refinement failed; using base questions. Error: OpenAI API error: 429 - {
    "error": {
        "message": "Rate limit reached for gpt-4o-mini in organization org-jR7VJVoA8trAGyKvAmxDQRLz on requests per day (RPD): Limit 10000, Used 10000, Requested 1. Please try again in 8.64s. Visit https://platform.openai.com/account/rate-limits to learn more.",
